1, 0
3, 1.5623e-16
5, 7.09963e-17
7, 4.277e-17
9, 2.85768e-17
11, 1.99733e-17
13, 1.51315e-17
15, 1.01043e-17
17, 7.80168e-18
19, 4.88569e-18
21, 3.90952e-18
23, 3.2335e-18
25, 3.7299e-18
27, 4.08334e-18
29, 4.92308e-18
31, 5.39788e-18
33, 6.25745e-18
35, 6.67765e-18
37, 7.31833e-18
39, 7.69311e-18
41, 8.21581e-18
43, 8.84436e-18
45, 9.2508e-18
47, 9.48352e-18
49, 9.58127e-18
51, 1.00231e-17
53, 1.03179e-17
55, 1.04871e-17
57, 1.05615e-17
59, 1.08916e-17
61, 1.11158e-17
63, 1.12487e-17
65, 1.13073e-17
67, 1.15686e-17
69, 1.17395e-17
71, 1.18344e-17
73, 1.18784e-17
75, 1.20875e-17
77, 1.22255e-17
79, 1.23049e-17
81, 1.23417e-17
83, 1.25137e-17
85, 1.24704e-17
87, 1.25478e-17
89, 1.27377e-17
91, 1.2731e-17
93, 1.2829e-17
95, 1.303e-17
97, 1.30507e-17
99, 1.31642e-17
101, 1.31345e-17
103, 1.31896e-17
105, 1.33258e-17
107, 1.33196e-17
109, 1.33909e-17
111, 1.35377e-17
113, 1.35536e-17
115, 1.36379e-17
117, 1.36165e-17
119, 1.36577e-17
121, 1.37601e-17
123, 1.3757e-17
125, 1.3811e-17
127, 1.3923e-17
129, 1.39356e-17
131, 1.40104e-17
133, 1.40072e-17
135, 1.40492e-17
137, 1.41334e-17
139, 1.41393e-17
141, 1.41865e-17
143, 1.4275e-17
145, 1.42924e-17
147, 1.43502e-17
149, 1.43463e-17
151, 1.43784e-17
153, 1.44445e-17
155, 1.44488e-17
157, 1.44856e-17
159, 1.4556e-17
161, 1.45692e-17
163, 1.46152e-17
165, 1.46949e-17
167, 1.47965e-17
169, 1.47631e-17
171, 1.47617e-17
173, 1.47939e-17
175, 1.4855e-17
177, 1.49397e-17
179, 1.49027e-17
181, 1.48907e-17
183, 1.49077e-17
185, 1.49511e-17
187, 1.5018e-17
189, 1.4981e-17
191, 1.49644e-17
193, 1.49708e-17
195, 1.50025e-17
197, 1.50544e-17
199, 1.51251e-17
201, 1.51011e-17
203, 1.50994e-17
205, 1.51216e-17
207, 1.51646e-17
209, 1.52247e-17
211, 1.51969e-17
213, 1.51878e-17
215, 1.51996e-17
217, 1.52305e-17
219, 1.52788e-17
221, 1.52514e-17
223, 1.52389e-17
225, 1.52431e-17
227, 1.5266e-17
229, 1.53039e-17
231, 1.53559e-17
233, 1.53377e-17
235, 1.53361e-17
237, 1.53524e-17
239, 1.53842e-17
241, 1.54291e-17
243, 1.54086e-17
245, 1.54014e-17
247, 1.54101e-17
249, 1.54332e-17
251, 1.54697e-17
253, 1.54486e-17
255, 1.54388e-17
257, 1.54417e-17
259, 1.54595e-17
261, 1.54874e-17
263, 1.55287e-17
265, 1.55141e-17
267, 1.55116e-17
269, 1.55249e-17
271, 1.55481e-17
273, 1.55831e-17
275, 1.55658e-17
277, 1.55604e-17
279, 1.55658e-17
281, 1.5584e-17
283, 1.56133e-17
285, 1.55942e-17
287, 1.55876e-17
289, 1.5589e-17
291, 1.5603e-17
293, 1.5625e-17
295, 1.56576e-17
297, 1.56459e-17
299, 1.56439e-17
301, 1.56544e-17
303, 1.56728e-17
305, 1.57008e-17
307, 1.56874e-17
309, 1.56829e-17
311, 1.56872e-17
313, 1.57018e-17
315, 1.57254e-17
317, 1.57098e-17
319, 1.57045e-17
321, 1.57055e-17
323, 1.57167e-17
325, 1.57345e-17
327, 1.57567e-17
329, 1.57496e-17
331, 1.57501e-17
333, 1.57565e-17
335, 1.57709e-17
337, 1.57906e-17
339, 1.58193e-17
341, 1.58537e-17
343, 1.58955e-17
345, 1.58671e-17
347, 1.5847e-17
349, 1.58378e-17
351, 1.58347e-17
353, 1.58378e-17
355, 1.5846e-17
357, 1.58587e-17
359, 1.58775e-17
361, 1.59044e-17
363, 1.59387e-17
365, 1.59092e-17
367, 1.58883e-17
369, 1.58726e-17
371, 1.58649e-17
373, 1.58623e-17
375, 1.58668e-17
377, 1.58753e-17
379, 1.58887e-17
381, 1.59087e-17
383, 1.59335e-17
385, 1.59652e-17
387, 1.59408e-17
389, 1.59238e-17
391, 1.59126e-17
393, 1.59076e-17
395, 1.59079e-17
397, 1.59123e-17
399, 1.59223e-17
401, 1.59361e-17
403, 1.59564e-17
405, 1.59808e-17
407, 1.60105e-17
409, 1.59904e-17
411, 1.59761e-17
413, 1.59695e-17
415, 1.59673e-17
417, 1.59695e-17
419, 1.59749e-17
421, 1.5984e-17
423, 1.59975e-17
425, 1.60169e-17
427, 1.60417e-17
429, 1.60205e-17
431, 1.60054e-17
433, 1.5994e-17
435, 1.59883e-17
437, 1.59865e-17
439, 1.59897e-17
441, 1.59958e-17
443, 1.60057e-17
445, 1.60203e-17
447, 1.60384e-17
449, 1.60618e-17
451, 1.60438e-17
453, 1.60313e-17
455, 1.60231e-17
457, 1.60193e-17
459, 1.60195e-17
461, 1.60228e-17
463, 1.60302e-17
465, 1.60404e-17
467, 1.60555e-17
469, 1.60737e-17
471, 1.60959e-17
473, 1.60809e-17
475, 1.60702e-17
477, 1.60653e-17
479, 1.60636e-17
481, 1.60653e-17
483, 1.60697e-17
485, 1.60765e-17
487, 1.60867e-17
489, 1.61013e-17
491, 1.61201e-17
493, 1.61041e-17
495, 1.60926e-17
497, 1.6084e-17
499, 1.60797e-17
501, 1.60782e-17
503, 1.60807e-17
505, 1.60853e-17
507, 1.60928e-17
509, 1.61039e-17
511, 1.61178e-17
513, 1.61357e-17
515, 1.61228e-17
517, 1.61135e-17
519, 1.61077e-17
521, 1.61054e-17
523, 1.61064e-17
525, 1.61098e-17
527, 1.61157e-17
529, 1.61244e-17
531, 1.61365e-17
533, 1.61508e-17
535, 1.61685e-17
537, 1.61584e-17
539, 1.61511e-17
541, 1.61465e-17
543, 1.61444e-17
545, 1.6146e-17
547, 1.61495e-17
549, 1.61563e-17
551, 1.61656e-17
553, 1.61772e-17
555, 1.61911e-17
557, 1.6179e-17
559, 1.61706e-17
561, 1.61645e-17
563, 1.61618e-17
565, 1.61612e-17
567, 1.61632e-17
569, 1.6167e-17
571, 1.61734e-17
573, 1.61828e-17
575, 1.61947e-17
577, 1.62089e-17
579, 1.61986e-17
581, 1.61912e-17
583, 1.61865e-17
585, 1.61846e-17
587, 1.61852e-17
589, 1.61878e-17
591, 1.61924e-17
593, 1.61992e-17
595, 1.62087e-17
597, 1.622e-17
599, 1.6234e-17
601, 1.62259e-17
603, 1.62201e-17
605, 1.62163e-17
607, 1.62145e-17
609, 1.62157e-17
611, 1.62186e-17
613, 1.62239e-17
615, 1.62314e-17
617, 1.62406e-17
619, 1.62517e-17
621, 1.62419e-17
623, 1.62351e-17
625, 1.62301e-17
627, 1.62278e-17
629, 1.62273e-17
631, 1.62288e-17
633, 1.62318e-17
635, 1.62369e-17
637, 1.62444e-17
639, 1.62539e-17
641, 1.62654e-17
643, 1.6257e-17
645, 1.62509e-17
647, 1.6247e-17
649, 1.62454e-17
651, 1.62458e-17
653, 1.62465e-17
655, 1.62298e-17
657, 1.62346e-17
659, 1.62217e-17
661, 1.62305e-17
663, 1.62209e-17
665, 1.62333e-17
667, 1.62271e-17
669, 1.62435e-17
671, 1.62416e-17
673, 1.62617e-17
675, 1.62633e-17
677, 1.62478e-17
679, 1.6253e-17
681, 1.62415e-17
683, 1.62507e-17
685, 1.62422e-17
687, 1.62544e-17
689, 1.62491e-17
691, 1.62649e-17
693, 1.62631e-17
695, 1.62831e-17
697, 1.6286e-17
699, 1.6273e-17
701, 1.6279e-17
703, 1.62687e-17
705, 1.62784e-17
707, 1.62716e-17
709, 1.62848e-17
711, 1.62814e-17
713, 1.62971e-17
715, 1.62964e-17
717, 1.62806e-17
719, 1.62844e-17
721, 1.62732e-17
723, 1.62806e-17
725, 1.62727e-17
727, 1.62831e-17
729, 1.62775e-17
731, 1.62905e-17
733, 1.62884e-17
735, 1.63046e-17
737, 1.63053e-17
739, 1.62914e-17
741, 1.62954e-17
743, 1.62852e-17
745, 1.62926e-17
747, 1.62857e-17
749, 1.62961e-17
751, 1.62917e-17
753, 1.63045e-17
755, 1.63032e-17
757, 1.63188e-17
759, 1.63196e-17
761, 1.63072e-17
763, 1.63108e-17
765, 1.63011e-17
767, 1.63077e-17
769, 1.6301e-17
771, 1.63105e-17
773, 1.63062e-17
775, 1.63184e-17
777, 1.63169e-17
779, 1.63316e-17
